,count
there.,2
emotionally,2
he'll,2
therapy,2
Literally,2
WAS,2
effective,2
profoundly,2
huge,2
welding,2
leading,2
special,2
true.,2
googled,2
tends,2
bailing,2
not.,2
view,2
After,2
model,2
:[,2
sticker,2
desk,2
"Basically,",2
fully,2
KimPhone,2
fountain,2
valid,2
target,2
lives,2
tease,2
themed,2
myself.,2
loose,2
"for,",2
improvements,2
involves,2
Admittedly,2
performance,2
niche,2
unrelated,2
better.,2
everything.,2
yeah.,2
rhythm,2
smidge,2
gaslit,2
garbage,2
New,2
wow,2
name,2
models,2
Update:,2
Thanks,2
"days,",2
fit,2
uhaul,2
realizing,2
Mine,2
flex,2
worries,2
messy,2
distract,2
everyone's,2
parking,2
exposure,2
frozen,2
discussion,2
role,2
unpaid,2
scene,2
listening,2
arent,2
hits,2
cover,2
"boom,",2
hopefully,2
3x,2
youtube,2
obsessed,2
public,2
itself,2
"yet,",2
flu,2
missing,2
wax,2
twitter,2
introduced,2
opened,2
shots,2
makin,2
website,2
(at,2
"meds,",2
cuts,2
Cher,2
Halloween,2
reeee,2
HSV,2
@JoshuAAAAAAAAAAAAAA,2
supplements,2
maybe?,2
match,2
family.,2
people:,2
rate,2
8.5,2
express,2
salon,2
taste,2
opinion,2
cheesecake,2
minimum,2
raise,2
personally,2
haircuts,2
experiences,2
tolerance,2
tiktok,2
resources,2
y'all,2
unpleasant,2
know.,2
comments,2
Then,2
audience,2
disappointed,2
Jr,2
Christ,2
positions,2
damn.,2
avg,2
memoir,2
MS,2
dry,2
ups,2
higher,2
monologue,2
Great,2
fluids,2
vacuum,2
timeline,2
yeet,2
harder,2
information,2
sell,2
of.,2
result,2
"lie,",2
grandmother,2
describe,2
cheese,2
react,2
neurotic,2
RLS,2
besides,2
boring,2
Seriously,2
symptoms,2
conflict,2
physical,2
avoidant,2
knows,2
"back,",2
annoyed,2
Itd,2
aggressive,2
stimulant,2
"mean,",2
"do,",2
sleeping,2
ride,2
Cheesecake,2
n,2
tendencies,2
balls,2
mentioned,2
jump,2
stumbled,2
Welcome,2
generation,2
opportunity,2
college.,2
Brain,2
repeat,2
dealing,2
also:,2
personal,2
calling,2
stimulants,2
Factory,2
"question,",2
recognizing,2
ate,2
truth,2
cutting,2
religious,2
delivery,2
Ugh,2
insanely,2
rotating,2
episode,2
petty,2
💫,2
tick,2
bothered,2
SJW,2
obstacle,2
What's,2
delicious,2
dumbest,2
pages,2
"wife,",2
zit,2
rid,2
Interesting,2
means,2
decorations,2
goal,2
buddy,2
Actually,2
add,2
fed,2
somebody,2
plants,2
railing,2
morally,2
immediately,2
longer,2
$10,2
motivation,2
end.,2
anything.,2
hibatchi,2
decorate,2
outdoor,2
"one,",2
airfare,2
Am,2
info,2
practice,2
tank,2
meal,2
corner,2
comfy,2
diet,2
rice,2
costco,2
"know,",2
trigger,2
considered,2
SSRI,2
host,2
coworker,2
lower,2
wavelength,2
decided,2
himself,2
cycling,2
packing,2
ready,2
checking,2
^^^^,2
agreed,2
kick,2
strangers,2
visited,2
enough.,2
back.,2
shopping,2
clip,2
roommates,2
coworkers,2
reset,2
depressing,2
"rant,",2
Ahh,2
rec,2
anxious,2
sets,2
"dunno,",2
we've,2
described,2
cystic,2
AFTER,2
art,2
pants,2
pattern,2
you.,2
Honest,2
dump,2
angy,2
thatd,2
god.,2
floating,2
rain,2
🙃,2
played,2
detail,2
instagram,2
goes,2
recently,2
frustrated,2
cocoon,2
Black,2
drinking,2
sentiment,2
"couch,",2
aint,2
credit,2
awesome!!,2
abhorrent,2
backwards,2
smelling,2
realizations,2
series,2
